source,target
950299,19086
19086,26286
26286,24212
26286,422651
26286,31089
26286,507620
26286,27720
26286,773183
26286,262235
24212,507782
24212,38738
24212,40374
46981,502780
502780,710198
502780,226014
502780,529796
502780,367088
502780,826125
75145,32600
971808,262235
262235,1008339
262235,167470
262235,206704
262235,116977
1008339,76999
76999,18828
18828,171359
171359,192394
192394,72454
321531,395584
807499,645630
479150,607318
18852,832797
832797,325896
325896,27318
325896,491432
169326,801433
801433,678301
678301,534345
534345,972511
972511,27318
54633,637591
54633,723535
54633,584321
48331,32408
32408,60046
60046,24665
24665,68832
24665,34135
68832,34094
34094,90795
90795,215798
215798,52292
52292,572778
572778,473168
473168,469157
469157,19396
19396,464567
19396,86551
19396,1127694
548348,688109
688109,688293
688293,645630
718987,44720
44720,16152
16152,120829
584321,607318
584321,637591
584321,18510
622669,18510
95335,43543
95335,44569
34135,814349
814349,300279
300279,237084
868110,291258
868110,10003
291258,712156
712156,163727
712156,704039
417134,34604
34604,422651
422651,15445
422651,77028
422651,90079
238341,230466
238341,43061
238341,129721
238341,27720
316184,637591
637591,133494
637591,659789
637591,326112
814720,557147
10003,63291
10003,84675
86606,682171
682171,953740
953740,36352
36352,67383
36352,521649
36352,115937
36352,758904
67383,57220
57220,525022
525022,524999
524999,42054
88605,43003
43003,787705
43003,940409
787705,28763
28763,716129
28763,59439
28763,21334
28763,55011
28763,40362
24681,579373
579373,547423
158280,156361
691869,54622
54622,269882
38738,10058
38738,176003
38738,259070
10058,170090
170090,795351
795351,753621
753621,632454
632454,21969
403398,101757
101757,435061
101757,175776
834038,511798
511798,210483
210483,892177
892177,44569
44569,541368
44569,336710
44569,685357
44569,19087
44569,286140
44569,73594
44569,191289
44569,85742
44569,33173
129721,507620
129721,607628
27720,773183
773183,395584
773183,191578
395584,191578
395584,225213
152537,502081
152537,529549
152537,10176
152537,40362
152537,77015
502081,47604
607318,53537
53537,533076
723535,525468
241332,111587
681635,96131
681635,529549
681635,462622
96131,462622
710198,397007
710198,754760
191578,90606
115937,27585
27585,16202
84675,14817
14817,561314
14817,11376
561314,32418
561314,397007
32418,73909
32418,212947
32418,205395
32418,123577
73909,710674
760786,590906
590906,508038
206144,90280
90280,160105
160105,407269
407269,407241
407241,389709
407241,32757
407241,564445
213791,844039
844039,873510
355903,330491
330491,24400
24400,154366
24400,23427
154366,553224
553224,676480
676480,90467
535039,212947
535039,339907
535039,300093
96776,326502
226014,785194
226014,175857
226014,46720
785194,32581
32581,51972
18510,315471
18510,185790
43635,81149
81149,354631
354631,9150
9150,203208
9150,10136
203208,233005
233005,53515
53515,20139
20139,550075
550075,88316
88316,88320
88320,442630
442630,359704
442630,68293
442630,11557
359704,807700
807700,254604
254604,163849
163849,186918
186918,415720
186918,492948
186918,68293
186918,175776
415720,87537
415720,492948
415720,181571
87537,659095
195449,175857
195449,36040
19467,612259
612259,58183
11088,63209
166816,246363
246363,655563
655563,532931
120035,120035
120035,448308
448308,284760
367580,575276
575276,806609
575276,72636
806609,74247
74247,22198
22198,492636
492636,72636
72636,215665
46720,43061
46720,40362
43061,32600
87399,384161
384161,685357
685357,541368
685357,469618
336710,360529
360529,36944
36944,389999
389999,30657
30657,154357
659897,205444
205444,319293
319293,335096
335096,171153
171153,280207
171153,980273
171153,3919354
280207,183875
377412,38989
101329,617585
617585,794991
617585,497407
563011,136140
136140,430507
430507,242841
242841,411139
411139,223090
31098,63209
275078,320998
320998,614594
614594,519077
519077,681317
681317,682063
681317,18762
682063,51542
331688,38126
38126,22719
38126,145122
38126,92185
22719,351407
351407,353599
353599,152594
152594,384350
384350,326913
326913,16005
16005,551770
551770,179000
179000,188750
188750,680659
680659,129658
129658,97132
129658,16202
129658,26068
97132,153353
153353,85656
85656,126394
126394,414787
414787,24329
24329,288046
288046,40476
40476,309718
309718,678340
678340,48031
48031,83235
48031,161585
48031,51880
83235,280917
83235,40042
83235,28978
280917,188615
19087,614819
167470,25918
167470,161467
167470,74090
25918,29858
25918,28198
452682,408906
408906,607628
335014,64567
335014,348429
529796,41067
403421,533076
179973,179973
179973,249944
659789,326072
326072,326112
405074,71396
591477,611276
359646,38762
38762,492948
495780,330102
330102,56790
56790,166270
56790,47330
56790,40362
56790,88489
56790,80694
56790,158189
120893,491576
491576,539523
539523,238065
238065,19109
19109,146833
19109,54719
19109,106905
19109,203666
19109,1043029
19109,17475
19109,18398
19109,33158
146833,73594
610057,10757
162522,298997
41937,89360
41937,232536
4019380,89360
4019380,3986004
89360,79093
10756,564792
564792,4556915
564792,342164
564792,519988
564792,969776
564792,35525
564792,186373
18452,111269
18452,54049
18452,16344
99095,3424955
99095,274192
99095,106523
524758,4556915
524758,38449
197731,342164
342164,3310611
3986004,3424955
274192,428037
287965,225462
874016,746631
746631,255621
68184,21875
21875,1383969
21875,588904
21875,1080081
21875,284775
2766551,1383969
652444,284300
1504180,475260
440653,154174
440653,696306
440653,463886
680075,63999
63999,849049
849049,151065
151065,14148
14148,929167
14148,134990
14148,794350
929167,929134
226967,255621
255621,36834
255621,817747
588904,432271
432271,687257
432271,513801
687257,857890
857890,1080081
284775,474174
2236109,1025639
16238,1140047
969776,24587
969776,14712
1422198,624072
79093,155828
79093,683318
79093,525511
79093,717104
79093,11432
79093,49246
40332,43933
43933,19505
1322302,70822
70822,1176266
70822,70019
70822,70822
70822,188353
11352,99735
11352,81726
1255959,14225
553154,24587
680899,197814
197814,517733
197814,530383
517733,871889
1140047,13469
1140047,49246
232536,832429
232536,925631
72526,203755
203755,372540
221842,226769
226769,171342
903966,156658
21192,9340
971455,971455
971455,372074
372074,222591
222591,23705
23705,36834
817747,513801
695494,686763
686763,210691
102434,217223
99735,346303
99735,144739
866147,865605
865605,858011
858011,70540
13950,811376
13950,111076
13950,32563
811376,14948
233008,128149
128149,160874
160874,670790
160874,206497
160874,215056
676159,676194
676194,676171
676171,675386
675386,675904
675904,675670
675670,675750
675750,675925
675925,391455
391455,675795
675795,675985
675985,674753
674753,674917
675198,674362
674362,674254
674254,674187
674187,158601
718819,718353
346303,672178
346303,11073
685994,671728
671728,671777
671777,671960
671777,671917
671960,671931
683635,671529
688702,671165
671165,671242
1176266,683318
1176266,1346945
70019,10745
585339,43668
106523,119175
119175,10297
10297,27711
27711,403068
403068,51602
51602,149218
149218,55589
55589,86080
86080,17046
17046,25619
11131,65172
65172,387983
24770,39077
270364,372354
372354,55084
28565,10279
10279,599612
12349,12174
12174,12171
12171,170706
12171,266831
170706,119950
20462,39458
39458,39514
39458,244076
39458,10785
10528,33856
188353,132708
188353,161959
188353,188353
188353,206497
9340,687473
9340,13075
25394,21228
21228,33121
21228,5106561
21228,98795
21228,20469
21228,21228
21228,231882
21228,955291
21228,19918
21228,739817
21228,541414
21228,80357
21228,13281
21228,22270
21228,34356
21228,18184
21228,19264
33121,5106561
5106561,19918
98795,20469
98795,93357
98795,19918
231882,154854
154854,2135409
2135409,955291
19918,93357
541414,80357
13281,1354017
1354017,43637
43637,51649
51649,220681
220681,57033
57033,43670
43670,1250936
1250936,1061016
1061016,1061016
1061016,1084251
1061016,1077461
1061016,22292
1084251,1077461
22292,745780
22292,736632
22292,23063
22292,59559
22292,14122
22292,30822
22292,55767
22292,22292
22292,173416
745780,736632
59559,378581
378581,268773
268773,219462
219462,259709
259709,255426
255426,14122
30822,27992
27992,215662
215662,30225
30225,55767
173416,771475
771475,41874
33472,21100
33472,467507
33472,98277
33472,111874
33472,32600
33472,1141143
33472,19959
38560,30782
23006,29226
1339243,1222138
1222138,126299
1222138,1205475
1222138,278758
126299,737277
126299,132524
126299,177290
126299,181334
126299,48645
126299,155429
126299,83250
126299,51062
126299,146459
126299,126299
126299,16417
737277,922008
922008,898469
898469,905759
905759,916831
916831,19052
19052,507225
507225,150784
150784,74678
74678,132524
132524,128146
177290,184221
177290,20015
184221,28502
28502,104710
104710,181334
48645,16204
16204,16643
16643,29064
29064,29062
29062,149210
95231,44882
44882,42278
42278,45125
45125,96568
96568,31484
31484,30055
30055,52897
52897,151350
151350,20015
155429,155301
155301,154397
154397,42270
61841,149348
61841,128146
61841,59467
149348,83250
51062,146980
146980,146632
146632,146459
59467,12794
12794,13307
13307,16417
116316,116316
116316,123268
110601,111282
110601,110601
111282,24501
24501,1319215
1319215,49458
49458,46554
46554,784694
784694,774886
774886,231697
231697,801539
801539,224076
224076,782836
782836,54262
54262,1489944
1489944,37670
37670,649597
649597,134901
134901,821338
821338,651166
651166,25593
25593,125200
125200,125200
125200,1346591
1346591,80136
80136,133034
133034,25348
25348,25259
25259,350860
350860,350860
350860,375450
350860,144352
350860,31081
31081,9416
31081,92185
31081,119703
31081,370676
31081,980273
31081,39133
31081,557253
31081,18398
52721,1096681
52720,19112
52720,31985
52720,2824207
52720,29778
19112,17208
19112,9157
19112,17884
19112,9303
137907,11039
137907,380802
137907,137907
137907,21100
137907,132138
102105,33173
33173,329344
33173,27896
329344,397046
397046,32870
33236,395740
33236,1332799
60033,14458
14458,22356
14458,560943
14458,840757
21261,38862
10332,20342
10332,64567
10332,40362
10332,47330
20342,422685
422685,25401
25401,380748
380748,49475
49475,48325
48325,140170
48325,91388
48325,329118
140170,223547
691885,21100
21100,41867
21100,590065
467507,330045
330045,28594
87437,461186
28594,23438
28594,21557
28594,92185
23438,391465
23438,20987
23438,4598467
23438,42207
23438,3425062
23438,19264
23438,16000
320983,274066
252863,280121
23993,380802
51436,42036
42036,40717
40717,38228
17208,10614
17208,131983
17208,61501
17208,15654
9157,9161
9161,10187
10186,10194
10193,10192
10192,9060
9060,9060
9060,1121707
3486590,27174
128937,30970
33191,70811
33191,101686
378605,106905
378605,172502
106905,24158
106905,584194
106905,219113
106905,167076
106905,92667
11040,16947
11040,970393
11040,47025
11040,284410
11040,213619
11040,55011
11040,92600
11040,383142
11040,524383
16947,54259
148867,54719
24158,52260
24158,391745
24158,40897
24158,783624
24158,44585
24158,15909
24158,32057
224314,488894
488894,1183589
1183589,2879737
2879737,719587
719587,2807694
719587,719587
391745,70811
70811,111729
70811,564445
70811,89964
101686,40897
101686,14498
101686,172502
101686,138706
101686,43235
40897,1233561
40897,88386
40897,68766
783624,1977852
326943,1233561
26709,15114
26709,1407228
26709,67045
26709,162029
26709,56355
15114,584194
15114,832409
15114,398479
584194,832409
584194,1097277
584194,30302
584194,92667
584194,584194
584194,162029
584194,275678
584194,398479
584194,783609
68766,38709
68766,16202
1488550,1487066
1487066,389115
1407228,67045
162029,275678
162029,114390
162029,41710
167076,1383051
1383051,398479
398479,20283
398479,1342406
275678,41710
60936,88386
88386,93608
88386,209586
88386,171399
88386,83494
38709,1121707
1097277,30302
30302,20813
30302,16202
92667,38990
1007870,49466
49466,20813
172502,30970
172502,138976
28978,736534
16202,43235
16202,43667
16202,28848
16202,18398
1342406,40510
40510,553704
40510,833946
40510,123160
40510,36926
743599,732555
732555,553704
833946,113517
833946,35601
833946,15166
833946,25207
833946,1144663
833946,43741
833946,1127570
833946,9101
833946,34969
833946,9104
833946,627250
113517,5486407
5486407,63127
63127,35492
35492,1538697
1538697,35601
1538697,1913663
1538697,42569
15166,431997
431997,20805
20805,9032
420282,42569
420282,1670440
420282,627250
420282,1431383
420282,25207
42569,936240
42569,9104
42569,1670440
936240,29144
29144,1155931
1155931,25207
25207,1144663
25207,43741
25207,59155
43741,1043029
43741,59155
1127570,9101
34969,1224108
34969,37144
59155,12370
59155,1224108
12370,27862
27862,303976
303976,1431383
709337,13472
132945,35778
132945,9066
132945,9264
258450,2772158
1847698,61836
61836,1599338
61836,61836
498041,5790564
498041,155828
5790564,87078
87078,5139992
5139992,5046427
5046427,531476
531476,4805518
4805518,598023
598023,1443536
598023,4675700
598023,3593670
1443536,2981590
2981590,1443833
1443833,4675700
3593670,3399689
3399689,3346258
3346258,3398649
3398649,13075
13075,3728229
13075,3888359
13075,178960
13075,671273
178960,1668708
23253,3815154
23253,132138
23253,207515
23253,19017
3815154,3669078
3669078,1419255
1419255,47395
47395,1449501
1449501,1962468
1962468,1933514
1962468,905032
1962468,28112
1933514,1107211
1107211,630170
630170,905032
28112,1586130
1586130,381509
381509,187259
187259,601208
601208,84269
84269,89305
89305,1574629
1574629,119120
119120,97583
119120,29832
119120,26573
97583,5610441
97583,104262
97583,26580
5610441,26573
26573,2405052
26573,3026388
26573,27015
26573,26580
26573,656678
26573,61238
26573,1580742
26573,1427031
26573,1084890
26573,724985
26573,649351
26573,37281
26573,339374
26573,29832
26573,25712
26573,110377
26573,31937
26573,70946
2405052,1534593
2405052,25732
2405052,3026388
2405052,27015
2405052,26580
2405052,4403851
2405052,2405052
2405052,656678
2405052,25762
2405052,644005
2405052,3133679
2405052,2916309
2405052,131726
1534593,25732
25732,724985
25732,1041598
25732,25762
25732,29832
25732,25712
25732,27015
25732,26580
25732,104262
27015,2916309
27015,856168
27015,131726
27015,494034
27015,1041598
27015,446607
27015,107096
27015,505109
27015,29832
27015,25712
27015,9532
27015,26580
27015,70946
26580,1427031
26580,26580
26580,131726
26580,29832
26580,809916
26580,754339
26580,9693
26580,61238
26580,25712
26580,46500
26580,33042
25762,644005
25762,446607
856168,2586358
2586358,25712
25712,131726
25712,61238
25712,46500
131726,61238
131726,29832
61238,505109
505109,1360619
505109,494034
1360619,1327307
1327307,1592329
1592329,1130928
1130928,131753
131753,1580742
494034,732323
494034,37281
732323,1244785
732323,590420
732323,649351
1244785,104262
104262,60395
29832,38905
29832,724985
29832,626087
29832,339374
29832,9693
29832,9593
29832,312303
38905,1084890
724985,724985
724985,819177
724985,649351
724985,217016
819177,809916
754339,590420
649351,409540
217016,626087
626087,389732
389732,53995
53995,385606
385606,409540
60395,9593
9532,9531
9531,85137
85137,73563
73563,31937
31937,34482
33042,35621
35621,9695
9695,34482
312303,589694
589694,582694
582694,891071
891071,1122866
1122866,5105013
1122866,383666
1122866,31960
5105013,1123925
1123925,650212
650212,14686
14686,14573
14686,31953
14686,14572
14573,582857
14573,292145
14573,214191
14573,582892
14573,18086
582857,14568
14568,14571
14568,69860
14568,14590
14571,582787
14571,582831
14571,451750
14571,757035
14571,69860
582787,14586
14586,243909
14586,582201
14586,31953
243909,14574
14574,3530357
14574,352610
14574,14676
3530357,14584
14584,14567
14584,14581
14584,33916
14567,14676
14567,621746
14567,516914
14676,4950518
14676,14581
4950518,1085550
1085550,14581
14581,1204755
1204755,383666
1204755,395682
1204755,31873
383666,213700
383666,578842
213700,14572
14572,52794
14572,582892
52794,31953
31953,622791
622791,941371
941371,28444
941371,31854
941371,578842
28444,582283
582283,520482
520482,31854
31854,28378
31854,1419926
28378,3396547
28378,14616
28378,14566
3396547,28384
28384,352610
352610,28449
352610,14566
28449,28446
28446,621746
28446,582201
621746,14590
516914,466714
466714,14616
14616,621835
14616,1237650
621835,333789
333789,940409
28198,384358
28198,689608
28198,40582
28198,28198
28198,24334
28198,629110
28198,10110
28198,29858
28198,24673
28198,567001
28198,28483
40582,29858
629110,10110
10110,24673
10110,29858
10110,344201
10110,17003
29858,24673
29858,298235
29858,29858
24673,567001
344201,298235
17003,5752519
5752519,640085
640085,1051176
1051176,821418
821418,352815
352815,3932732
3932732,238453
238453,1469981
1469981,145847
21971,111106
111106,67724
67724,9271
9271,23347
23347,4068403
23347,14688
23347,255760
4068403,37178
37178,1514388
1514388,21611
21611,255159
21611,8976
21611,865707
255159,12342
255159,23354
255159,296819
255159,1346424
255159,1008858
255159,915245
9361,23424
9361,637458
110804,1444979
1444979,492818
492818,615071
615071,12342
23354,23355
23354,12371
296819,22177
296819,24277
296819,1000638
296819,977336
22177,17636
17636,22276
22276,1582858
1582858,12430
1346424,651796
651796,651801
651801,19437
19437,34871
19437,37515
19437,17050
34871,18622
34871,70799
34871,23348
34871,210744
34871,75134
18622,255760
255760,103664
255760,261233
255760,17169
1128586,49220
49220,86179
232750,533054
533054,1205844
1456983,1456434
1456434,505196
505196,141506
505196,16194
505196,81698
141506,1446349
141506,274118
141506,37066
1446349,1445350
1445350,999364
999364,730829
730829,1034821
1034821,848065
848065,628391
1131200,564125
274133,480264
274133,666364
480264,1434616
480264,604368
1434616,274393
274393,350998
350998,252691
252691,1431512
1431512,1431279
1431279,420063
420063,1093295
1093295,421276
421276,420252
420252,1430867
1430867,91246
91246,278503
278503,152605
152605,194670
194670,1233168
1233168,139343
139343,1191941
1191941,137643
137643,25548
724437,575270
575270,233027
233027,946874
946874,473274
473274,694732
694732,738530
738530,70183
70183,70255
70255,1008362
1008362,1424270
1421425,29821
29821,1414106
1414106,12664
12664,47965
596482,1041626
596482,859767
1317169,15983
15983,42176
42176,64263
64263,101564
101564,1411564
1411564,1373453
1373453,517407
517407,1092434
1092434,1272200
1272200,103664
103664,8976
103664,123160
261233,18887
18887,1383065
1383065,1382374
1382374,1382308
1382308,1381963
1381963,1381319
1381319,1374713
1374713,1373582
1373582,127937
127937,32479
32479,163951
32479,252508
163951,46814
163951,17503
46814,1364662
46814,9190
1364662,540889
540889,1237720
1237720,272392
410634,47462
47462,1277789
1277789,410734
410734,524376
524376,884125
884125,478100
478100,1272691
478100,42557
478100,1262358
42557,960818
960818,960397
960397,1267873
1267873,867918
867918,1262358
291021,234295
291021,18681
291021,218329
873811,1241616
1241616,1238930
1238930,284459
284459,1237035
1237035,24277
1000638,284320
12565,677365
677365,219032
677365,536626
219032,1213880
1213880,977336
977336,23366
977336,38297
23366,1200346
1200346,1200317
1200317,948926
948926,948883
948883,302494
302494,434665
434665,238739
434665,215075
434665,299436
238739,28247
28247,38297
262425,1092190
1092190,1092156
1092156,224960
224960,1092116
1092116,1092102
1092102,9457
9457,9383
9383,1091574
1091574,814604
814604,61419
61419,61633
61633,954294
954294,923049
859767,12662
12663,12661
773692,649204
649204,8976
8976,306391
8976,946787
8976,17169
8976,122554
8976,140295
306391,65292
65292,764088
37578,1008858
915245,956649
956649,946787
865707,313331
313331,15596
15596,9296
9296,856465
9296,234295
9296,439441
856465,10427
10427,570702
10427,85689
10427,10019
570702,37144
163416,27719
163416,85697
163416,209536
163416,163416
163416,283367
163416,374380
163416,159048
27719,203197
203197,134990
283367,772134
772134,772122
176471,418235
283724,88485
36247,370023
370023,735493
735493,764346
764346,655980
655980,88478
159048,547748
547748,104013
234295,388550
439441,637116
39628,29116
252508,171795
171795,17169
17169,17169
17169,151097
122554,394322
394322,353944
353944,70922
70922,9275
70922,16074
70922,85689
70922,9191
70922,70799
9275,575061
575061,37515
17050,156589
156589,215075
215075,78313
23349,30486
30486,33025
33025,79622
79622,325031
325031,22944
22944,132869
132869,14688
14688,178563
14688,210258
14688,196920
14688,13978
151097,506856
506856,210634
210634,16194
81698,18681
218329,415487
415487,388550
494630,494622
494622,359045
154237,162344
162344,213845
162344,162344
162344,62828
162344,251119
162344,51434
162344,162449
229418,488702
488702,712514
712514,35044
35044,35044
35044,370741
35044,271312
35044,10655
370741,488283
488283,333160
333160,349321
349321,470243
470243,70843
470243,483588
470243,286668
70843,70842
70842,201783
201783,133478
133478,327107
327107,353379
353379,483707
483707,483588
286668,233346
233346,459450
459450,117474
117474,434161
434161,136217
136217,229407
229407,398587
251119,383321
13835,316691
316691,201178
201178,77005
77005,116226
77005,52175
77005,188188
116226,52175
57528,78313
175786,10019
10019,18624
10019,9191
10019,23358
10019,12992
18624,141926
141926,140295
36926,115566
114127,149225
149225,102712
9190,16074
27376,16241
27376,25382
27376,1831422
16241,20214
20214,23350
23350,16240
16240,17104
17104,17103
17103,23358
12992,23355
12371,59856
431308,52363
52363,52356
52356,52331
52331,52309
52309,52280
52280,52246
52246,50788
50788,24187
24187,49991
49991,49283
9189,25382
1831422,93039
93039,20995
20995,20995
20995,953593
953593,460337
460337,558617
558617,397591
397591,290896
290896,755231
755231,29383
29383,872677
872677,164418
164418,605167
605167,229248
229248,944694
944694,289221
289221,968040
968040,583677
583677,1285735
1285735,552467
552467,1266533
1266533,324094
324094,1070738
1070738,1039315
1039315,565805
565805,319544
319544,471629
471629,22065
22065,648408
648408,653614
653614,805733
805733,835389
835389,835389
835389,882207
882207,605438
605438,470619
470619,850812
850812,808780
808780,815673
815673,587260
587260,587079
587079,790438
790438,480925
480925,734202
734202,714163
714163,283290
283290,666360
666360,774831
774831,670559
359983,1141052
1141052,1225922
1225922,41671
41671,1055315
1055315,839397
839397,13902
13902,1464887
1464887,197196
197196,1600464
1600464,9540
9540,1725810
1725810,808384
808714,808452
808452,808480
808480,1101691
1101691,1251122
1251122,2818982
2818982,934842
934842,1079454
1079454,808853
808853,811806
811806,27727
27727,321264
27727,467903
27727,39056
812859,812859
21335,51943
21335,9333
21335,47025
21335,575532
21335,457534
21335,90752
21335,9519
316033,597230
597230,13412
13412,59684
13412,47161
59684,129905
1273003,906263
906263,807075
807075,182055
182055,11652
11652,24386
24386,1289632
1289632,863095
583658,44781
44781,98277
44781,44781
44781,40362
98277,189397
37066,13978
37066,152923
488078,760001
488078,60633
488078,64567
760001,170103
170103,120398
170103,284410
18643,24968
18643,40818
18643,31247
18643,16399
18643,1419107
24968,890519
890519,16597
16597,13056
13056,9987
9987,78921
78921,96834
96834,10632
10632,13042
13042,211226
211226,196415
196415,12728
12728,13043
13043,398023
398023,609610
609610,679950
679950,810238
810238,682428
682428,76535
76535,1332225
1332225,1130257
1130257,457177
457177,588024
588024,1163016
1163016,1321761
1321761,135930
135930,812754
812754,812876
812876,28157
263241,306081
306081,72165
72165,395740
1332799,36288
36288,1096897
1096897,157519
157519,539367
539367,970393
47025,54757
47025,114451
54757,443475
54757,144307
54757,50595
443475,1086219
1086219,361193
361193,9333
114451,741087
741087,794991
497407,592187
592187,826350
592187,22095
592187,26221
181571,25865
25865,99578
99578,10385
574150,383140
383140,452739
452739,375863
375863,407335
407335,19764
19764,574112
19764,21557
574112,19850
170845,11112
215800,206704
457534,66024
66024,90705
90705,66026
66026,66027
66027,66007
66007,21930
21930,677025
677025,221240
221240,123102
123102,40374
53183,657383
657383,123097
123097,359411
359411,32340
32340,31853
31853,364524
364524,365054
365054,335959
335959,123114
123114,88773
88773,482948
482948,571205
571205,90786
90786,403868
403868,33761
33761,17063
17063,264049
274940,268849
268849,237387
194434,195723
195723,449419
144782,23059
23059,603801
603801,305663
305663,603807
603807,128728
128728,650787
650787,221384
221384,481706
481706,651150
651150,449462
449462,481697
481697,24183
24183,483254
24183,1392397
24183,199847
483254,427506
427506,279078
279078,175080
175080,143865
143865,331693
331693,90750
90750,90742
90742,90741
90741,90740
90740,90751
90751,90752
9519,469623
9519,187719
9519,73913
9519,175415
9519,980273
469623,171290
171290,21925
21925,501599
21925,21557
501599,76398
76398,510345
510345,161074
161074,148196
148196,491249
491249,104852
104852,306029
306029,534038
534038,574487
574487,26275
26275,330018
330018,416875
416875,416855
416855,62600
62600,109262
109262,209374
209374,154551
154551,339907
252713,292495
292495,120869
259070,139310
139310,27896
139310,298181
298181,184254
520080,45541
45541,9900
45541,35128
45541,56616
9900,9916
9916,138909
138909,267677
267677,132708
132708,1588517
132708,1251458
132708,750611
132708,132708
132708,25395
132708,17055
132708,99190
132708,789570
132708,4235288
1251458,750611
25395,17055
99190,18758
99190,23291
4235288,241629
241629,1421286
241629,78402
241629,505568
241629,315983
241629,138974
241629,17615
241629,40501
241629,210258
241629,43201
241629,210744
1421286,78402
1421286,1466922
1421286,1433446
1421286,29046
1421286,593669
505568,26357
26357,80944
26357,210744
26357,1466922
26357,178563
26357,1510854
80944,80944
80944,210744
210744,210744
210744,584636
210744,138974
210744,298940
210744,210258
210744,302640
210744,83348
210744,43201
210744,171860
210744,83346
2995472,704942
1433446,49151
1433446,596160
1433446,1466922
1433446,17203
49151,49151
49151,18333
18333,596160
178563,1510854
178563,536626
178563,115772
178563,210258
178563,92382
178563,17203
178563,178563
17203,29046
17203,210258
29046,87898
29046,584636
593669,956281
956281,659454
659454,949040
115772,102787
92382,636366
92382,210258
636366,223726
636366,315983
36796,87898
17615,210258
210258,210258
210258,83348
210258,40501
75134,40501
40501,196920
152923,99065
99065,125281
125281,104449
104449,118924
118924,23991
23991,23427
23427,26151
23427,23308
23427,23599
26151,14557
14557,26068
14557,92185
14557,99367
14557,235804
14557,120851
26068,16628
26068,161692
16628,20987
20987,99388
20987,443569
20987,67281
20987,99367
20987,13448
20987,32600
20987,31985
99388,23308
23308,27385
23308,51688
23599,50778
50778,27385
50778,32600
50778,21557
51688,80888
105515,23277
110448,209122
163896,67283
1060929,35000
1060929,574943
35000,214622
1050769,42127
28770,19864
19864,43511
19864,35669
43511,129785
1361044,1167457
1167457,23957
23957,845165
845165,203605
332014,64598
64598,134583
134583,1308728
1308728,659926
659926,1203726
1203726,971162
971162,1188236
1188236,10863
10863,270500
270500,451406
451406,1174575
1174575,35669
35669,38074
35669,34517
35669,15445
80104,472251
21093,712678
104480,35778
67283,430770
430770,25892
430770,3475086
866466,122858
35128,18758
35128,36248
18758,37156
18758,41377
18758,32563
52669,37537
52669,45653
52669,169214
122922,38074
34517,404054
404054,403377
403377,352194
32289,1046372
1046372,30666
30666,220019
30666,47932
30666,44585
26880,1017558
26880,61668
686136,672533
672185,672270
672270,686072
672270,672313
672270,717197
672270,702615
42986,264217
99195,36248
67281,81177
81177,29217
81177,226119
70329,99367
99367,9062
13448,1431077
1431077,99383
99383,207515
207515,833630
207515,5490203
207515,1102926
833630,48993
48993,16934
16934,415846
32663,22095
26221,758904
26221,32057
26221,174528
26221,58476
26221,37558
26221,33180
24756,166799
166799,14793
14793,11580
11580,308825
11580,888165
308825,18590
18590,159593
159593,30869
320037,93608
209586,90774
90774,81072
90774,564445
81072,81072
81072,76545
81072,1600221
81072,38666
81072,15445
81072,21557
76545,52373
52373,46551
120829,129785
120829,43627
120829,91901
10688,50689
50689,39361
39361,29217
29217,40362
226119,77028
77028,524383
77028,70054
43627,190693
43627,54591
683318,128495
683318,683318
683318,11568
128495,610569
128495,29915
128495,15593
610569,1553567
586715,155828
155828,897218
37156,81881
37156,14886
37156,10416
37156,54049
37156,680755
37156,55614
42519,964720
525511,664368
664368,48043
48043,66052
66052,23426
23426,70868
70868,1027427
1027427,226923
226923,1079777
1079777,133856
133856,148373
148373,888165
1507813,209954
209954,1123635
1123635,486535
486535,269946
269946,43550
42746,600768
42746,42736
949419,28928
353879,51795
353879,22312
161692,33516
33516,9436
33516,145122
30226,27398
27398,44486
73661,1009242
1009242,119639
119639,16976
16976,16976
16976,40077
16976,42736
16976,44585
16976,44486
16976,47161
40077,46059
40077,1000920
40077,19638
46059,31541
31541,128481
31541,85706
31541,27365
79025,17444
79025,369526
79025,201412
17444,38794
784709,369526
201412,98142
19578,57276
19578,43667
710238,275645
700158,671273
98872,305008
44655,35196
35196,658667
35196,17884
35196,31965
35196,39133
35196,111917
658667,32057
32057,15031
174528,38197
16375,33181
61703,41707
41707,53438
41707,537888
41707,284410
41707,711601
41707,85742
44585,27286
161123,30008
378914,378403
40818,83594
40818,68241
284585,237821
237821,49288
49288,205930
205930,56116
239321,44660
92185,51880
92185,160876
92185,23813
92185,138976
119703,72854
49331,81154
81154,14998
14998,17392
14998,17475
14998,33198
57276,17375
27286,22218
22218,37558
15909,43667
15909,39133
15031,17442
17442,67270
17442,18398
33198,77346
77346,187719
77346,122888
187719,1242618
187719,13215
187719,319728
187719,86489
187719,287833
187719,175415
187719,3919354
187719,187719
187719,39954
187719,994202
187719,1937314
187719,568741
187719,32380
187719,231211
187719,316810
187719,67750
187719,697219
187719,22458
187719,158033
187719,206829
187719,73913
187719,417038
187719,2564488
187719,980273
1242618,319728
1242618,175415
1242618,38666
319728,175415
319728,21701
175415,54263
175415,287833
175415,994202
175415,109235
175415,38666
175415,370676
175415,223631
175415,2564488
175415,292159
175415,2371871
175415,175415
175415,667770
54263,46945
13215,36900
13215,1513186
13215,28848
994202,928524
994202,226436
994202,1356363
994202,39954
